"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /api/cart/add/anonymous-34464/STAN-1/1",1,40,40,40,40,40,40,40,40,40
"GET /api/cart/add/anonymous-34465/HHGTTG/1",1,22,22,22,22,22,22,22,22,22
"GET /api/cart/add/anonymous-34465/STAN-1/1",1,480,480,480,480,480,480,480,480,480
"GET /api/cart/add/anonymous-34466/K9/1",1,810,810,810,810,810,810,810,810,810
"GET /api/cart/add/anonymous-34466/STAN-1/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34467/EVE-1/1",2,470,470,470,470,470,470,470,470,470
"GET /api/cart/add/anonymous-34468/C3P0/1",1,800,800,800,800,800,800,800,800,800
"GET /api/cart/add/anonymous-34468/R2D2/1",1,22,22,22,22,22,22,22,22,22
"GET /api/cart/add/anonymous-34469/HHGTTG/1",1,78,78,78,78,78,78,78,78,78
"GET /api/cart/add/anonymous-34469/R2D2/1",1,750,750,750,750,750,750,750,750,750
"GET /api/cart/add/anonymous-34470/HHGTTG/1",1,120,120,120,120,120,120,120,120,120
"GET /api/cart/add/anonymous-34470/ROB-1/1",1,78,78,78,78,78,78,78,78,78
"GET /api/cart/add/anonymous-34471/STAN-1/1",2,590,590,590,590,590,590,590,590,590
"GET /api/cart/add/anonymous-34472/EVE-1/1",1,780,780,780,780,780,780,780,780,780
"GET /api/cart/add/anonymous-34472/HAL-1/1",1,35,35,35,35,35,35,35,35,35
"GET /api/cart/add/anonymous-34473/HAL-1/1",1,62,62,62,62,62,62,62,62,62
"GET /api/cart/add/anonymous-34473/ROB-1/1",1,31,31,31,31,31,31,31,31,31
"GET /api/cart/add/anonymous-34474/EVE-1/1",1,25,25,25,25,25,25,25,25,25
"GET /api/cart/add/anonymous-34474/HAL-1/1",1,64,64,64,64,64,64,64,64,64
"GET /api/cart/add/anonymous-34475/EVE-1/1",1,770,770,770,770,770,770,770,770,770
"GET /api/cart/add/anonymous-34475/HHGTTG/1",1,38,38,38,38,38,38,38,38,38
"GET /api/cart/add/anonymous-34476/HAL-1/1",1,35,35,35,35,35,35,35,35,35
"GET /api/cart/add/anonymous-34476/R2D2/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34477/HAL-1/1",1,96,96,96,96,96,96,96,96,96
"GET /api/cart/add/anonymous-34477/RD-10/1",1,610,610,610,610,610,610,610,610,610
"GET /api/cart/add/anonymous-34478/C3P0/1",1,71,71,71,71,71,71,71,71,71
"GET /api/cart/add/anonymous-34478/ROB-1/1",1,780,780,780,780,780,780,780,780,780
"GET /api/cart/add/anonymous-34479/HAL-1/1",1,52,52,52,52,52,52,52,52,52
"GET /api/cart/add/anonymous-34479/RD-10/1",1,32,32,32,32,32,32,32,32,32
"GET /api/cart/add/anonymous-34480/EVE-1/1",1,780,780,780,780,780,780,780,780,780
"GET /api/cart/add/anonymous-34480/K9/1",1,190,190,190,190,190,190,190,190,190
"GET /api/cart/add/anonymous-34481/HHGTTG/1",1,82,82,82,82,82,82,82,82,82
"GET /api/cart/add/anonymous-34481/R2D2/1",1,24,24,24,24,24,24,24,24,24
"GET /api/cart/add/anonymous-34482/EVE-1/1",1,740,740,740,740,740,740,740,740,740
"GET /api/cart/add/anonymous-34482/STAN-1/1",1,75,75,75,75,75,75,75,75,75
"GET /api/cart/add/anonymous-34483/STAN-1/1",2,750,750,750,750,750,750,750,750,750
"GET /api/cart/add/anonymous-34484/K9/1",1,29,29,29,29,29,29,29,29,29
"GET /api/cart/add/anonymous-34484/RD-10/1",1,66,66,66,66,66,66,66,66,66
"GET /api/cart/add/anonymous-34485/EVE-1/1",1,70,70,70,70,70,70,70,70,70
"GET /api/cart/add/anonymous-34485/STAN-1/1",1,97,97,97,97,97,97,97,97,97
"GET /api/cart/add/anonymous-34486/ROB-1/1",1,770,770,770,770,770,770,770,770,770
"GET /api/cart/add/anonymous-34486/STAN-1/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34487/EVE-1/1",1,780,780,780,780,780,780,780,780,780
"GET /api/cart/add/anonymous-34487/R2D2/1",1,180,180,180,180,180,180,180,180,180
"GET /api/cart/add/anonymous-34488/HAL-1/1",1,71,71,71,71,71,71,71,71,71
"GET /api/cart/add/anonymous-34488/RD-10/1",1,130,130,130,130,130,130,130,130,130
"GET /api/cart/add/anonymous-34489/R2D2/1",2,140,140,140,140,140,140,140,140,140
"GET /api/cart/add/anonymous-34490/HHGTTG/1",1,770,770,770,770,770,770,770,770,770
"GET /api/cart/add/anonymous-34490/STAN-1/1",1,51,51,51,51,51,51,51,51,51
"GET /api/cart/add/anonymous-34491/C3P0/1",1,670,670,670,670,670,670,670,670,670
"GET /api/cart/add/anonymous-34491/RD-10/1",1,140,140,140,140,140,140,140,140,140
"GET /api/cart/add/anonymous-34492/ROB-1/1",1,640,640,640,640,640,640,640,640,640
"GET /api/cart/add/anonymous-34492/STAN-1/1",1,190,190,190,190,190,190,190,190,190
"GET /api/cart/add/anonymous-34493/RD-10/1",2,660,660,660,660,660,660,660,660,660
"GET /api/cart/add/anonymous-34494/ROB-1/1",2,300,300,300,300,300,300,300,300,300
"GET /api/cart/add/anonymous-34495/R2D2/1",1,680,680,680,680,680,680,680,680,680
"GET /api/cart/add/anonymous-34495/STAN-1/1",1,160,160,160,160,160,160,160,160,160
"GET /api/cart/add/anonymous-34496/HHGTTG/1",1,180,180,180,180,180,180,180,180,180
"GET /api/cart/add/anonymous-34496/RD-10/1",1,680,680,680,680,680,680,680,680,680
"GET /api/cart/add/anonymous-34497/HAL-1/1",1,770,770,770,770,770,770,770,770,770
"GET /api/cart/add/anonymous-34497/ROB-1/1",1,230,230,230,230,230,230,230,230,230
"GET /api/cart/add/anonymous-34498/K9/1",1,65,65,65,65,65,65,65,65,65
"GET /api/cart/add/anonymous-34498/RD-10/1",1,250,250,250,250,250,250,250,250,250
"GET /api/cart/add/anonymous-34499/HHGTTG/1",2,640,640,640,640,640,640,640,640,640
"GET /api/cart/add/anonymous-34500/EVE-1/1",1,24,24,24,24,24,24,24,24,24
"GET /api/cart/add/anonymous-34500/RD-10/1",1,170,170,170,170,170,170,170,170,170
"GET /api/cart/add/anonymous-34501/HAL-1/1",1,56,56,56,56,56,56,56,56,56
"GET /api/cart/add/anonymous-34501/RD-10/1",1,810,810,810,810,810,810,810,810,810
"GET /api/cart/add/anonymous-34502/R2D2/1",1,670,670,670,670,670,670,670,670,670
"GET /api/cart/add/anonymous-34502/ROB-1/1",1,160,160,160,160,160,160,160,160,160
"GET /api/cart/add/anonymous-34503/HAL-1/1",1,220,220,220,220,220,220,220,220,220
"GET /api/cart/add/anonymous-34503/ROB-1/1",1,760,760,760,760,760,760,760,760,760
"GET /api/cart/add/anonymous-34504/EVE-1/1",1,800,800,800,800,800,800,800,800,800
"GET /api/cart/add/anonymous-34504/HAL-1/1",1,51,51,51,51,51,51,51,51,51
"GET /api/cart/add/anonymous-34505/EVE-1/1",1,770,770,770,770,770,770,770,770,770
"GET /api/cart/add/anonymous-34505/HHGTTG/1",1,110,110,110,110,110,110,110,110,110
"GET /api/cart/add/anonymous-34506/K9/1",1,200,200,200,200,200,200,200,200,200
"GET /api/cart/add/anonymous-34506/RD-10/1",1,890,890,890,890,890,890,890,890,890
"GET /api/cart/add/anonymous-34507/EVE-1/1",1,110,110,110,110,110,110,110,110,110
"GET /api/cart/add/anonymous-34507/K9/1",1,760,760,760,760,760,760,760,760,760
"GET /api/cart/add/anonymous-34508/HHGTTG/1",2,650,650,650,650,650,650,650,650,650
"GET /api/cart/add/anonymous-34509/HHGTTG/1",1,160,160,160,160,160,160,160,160,160
"GET /api/cart/add/anonymous-34509/RD-10/1",1,88,88,88,88,88,88,88,88,88
"GET /api/cart/add/anonymous-34510/RD-10/1",1,130,130,130,130,130,130,130,130,130
"GET /api/cart/add/anonymous-34510/STAN-1/1",1,22,22,22,22,22,22,22,22,22
"GET /api/cart/add/anonymous-34511/STAN-1/1",2,690,690,690,690,690,690,690,690,690
"GET /api/cart/add/anonymous-34512/C3P0/1",1,670,670,670,670,670,670,670,670,670
"GET /api/cart/add/anonymous-34512/ROB-1/1",1,110,110,110,110,110,110,110,110,110
"GET /api/cart/add/anonymous-34513/RD-10/1",1,790,790,790,790,790,790,790,790,790
"GET /api/cart/add/anonymous-34513/ROB-1/1",1,73,73,73,73,73,73,73,73,73
"GET /api/cart/add/anonymous-34514/R2D2/1",1,650,650,650,650,650,650,650,650,650
"GET /api/cart/add/anonymous-34514/RD-10/1",1,130,130,130,130,130,130,130,130,130
"GET /api/cart/add/anonymous-34515/EVE-1/1",1,74,74,74,74,74,74,74,74,74
"GET /api/cart/add/anonymous-34515/HHGTTG/1",1,790,790,790,790,790,790,790,790,790
"GET /api/cart/add/anonymous-34516/HAL-1/1",1,71,71,71,71,71,71,71,71,71
"GET /api/cart/add/anonymous-34516/ROB-1/1",1,800,800,800,800,800,800,800,800,800
"GET /api/cart/add/anonymous-34517/STAN-1/1",2,660,660,660,660,660,660,660,660,660
"GET /api/cart/add/anonymous-34518/C3P0/1",1,190,190,190,190,190,190,190,190,190
"GET /api/cart/add/anonymous-34518/STAN-1/1",1,180,180,180,180,180,180,180,180,180
"GET /api/cart/add/anonymous-34519/RD-10/1",2,890,890,890,890,890,890,890,890,890
"GET /api/cart/add/anonymous-34520/R2D2/1",1,900,900,900,900,900,900,900,900,900
"GET /api/cart/add/anonymous-34520/RD-10/1",1,110,110,110,110,110,110,110,110,110
"GET /api/cart/add/anonymous-34521/C3P0/1",1,24,24,24,24,24,24,24,24,24
"GET /api/cart/add/anonymous-34521/HHGTTG/1",1,54,54,54,54,54,54,54,54,54
"GET /api/cart/add/anonymous-34522/C3P0/1",1,910,910,910,910,910,910,910,910,910
"GET /api/cart/add/anonymous-34522/ROB-1/1",1,120,120,120,120,120,120,120,120,120
"GET /api/cart/add/anonymous-34523/C3P0/1",1,750,750,750,750,750,750,750,750,750
"GET /api/cart/add/anonymous-34523/ROB-1/1",1,160,160,160,160,160,160,160,160,160
"GET /api/cart/add/anonymous-34524/HAL-1/1",2,760,760,760,760,760,760,760,760,760
"GET /api/cart/add/anonymous-34525/HAL-1/1",1,890,890,890,890,890,890,890,890,890
"GET /api/cart/add/anonymous-34525/K9/1",1,110,110,110,110,110,110,110,110,110
"GET /api/cart/add/anonymous-34526/R2D2/1",1,870,870,870,870,870,870,870,870,870
"GET /api/cart/add/anonymous-34526/RD-10/1",1,54,54,54,54,54,54,54,54,54
"GET /api/cart/add/anonymous-34527/ROB-1/1",1,65,65,65,65,65,65,65,65,65
"GET /api/cart/add/anonymous-34527/STAN-1/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34528/R2D2/1",1,24,24,24,24,24,24,24,24,24
"GET /api/cart/add/anonymous-34528/ROB-1/1",1,210,210,210,210,210,210,210,210,210
"GET /api/cart/add/anonymous-34529/R2D2/1",1,150,150,150,150,150,150,150,150,150
"GET /api/cart/add/anonymous-34529/STAN-1/1",1,760,760,760,760,760,760,760,760,760
"GET /api/cart/add/anonymous-34530/HAL-1/1",1,28,28,28,28,28,28,28,28,28
"GET /api/cart/add/anonymous-34530/ROB-1/1",1,45,45,45,45,45,45,45,45,45
"GET /api/cart/add/anonymous-34531/RD-10/1",1,770,770,770,770,770,770,770,770,770
"GET /api/cart/add/anonymous-34531/ROB-1/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34532/EVE-1/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34532/HHGTTG/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34533/K9/1",1,21,21,21,21,21,21,21,21,21
"GET /api/cart/add/anonymous-34533/ROB-1/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34534/HAL-1/1",1,26,26,26,26,26,26,26,26,26
"GET /api/cart/add/anonymous-34534/HHGTTG/1",1,780,780,780,780,780,780,780,780,780
"GET /api/cart/add/anonymous-34535/K9/1",1,46,46,46,46,46,46,46,46,46
"GET /api/cart/add/anonymous-34535/ROB-1/1",1,970,970,970,970,970,970,970,970,970
"GET /api/cart/add/anonymous-34536/K9/1",1,40,40,40,40,40,40,40,40,40
"GET /api/cart/add/anonymous-34536/ROB-1/1",1,70,70,70,70,70,70,70,70,70
"GET /api/cart/add/anonymous-34537/C3P0/1",1,960,960,960,960,960,960,960,960,960
"GET /api/cart/add/anonymous-34537/ROB-1/1",1,140,140,140,140,140,140,140,140,140
"GET /api/cart/add/anonymous-34538/HAL-1/1",1,77,77,77,77,77,77,77,77,77
"GET /api/cart/add/anonymous-34538/RD-10/1",1,28,28,28,28,28,28,28,28,28
"GET /api/cart/add/anonymous-34539/HHGTTG/1",1,200,200,200,200,200,200,200,200,200
"GET /api/cart/add/anonymous-34539/STAN-1/1",1,22,22,22,22,22,22,22,22,22
"GET /api/cart/add/anonymous-34540/HHGTTG/1",1,150,150,150,150,150,150,150,150,150
"GET /api/cart/add/anonymous-34540/ROB-1/1",1,970,970,970,970,970,970,970,970,970
"GET /api/cart/add/anonymous-34541/HAL-1/1",1,800,800,800,800,800,800,800,800,800
"GET /api/cart/add/anonymous-34541/ROB-1/1",1,160,160,160,160,160,160,160,160,160
"GET /api/cart/add/anonymous-34542/STAN-1/1",2,990,990,990,990,990,990,990,990,990
"GET /api/cart/add/anonymous-34543/C3P0/1",1,200,200,200,200,200,200,200,200,200
"GET /api/cart/add/anonymous-34543/HAL-1/1",1,870,870,870,870,870,870,870,870,870
"GET /api/cart/add/anonymous-34544/HAL-1/1",1,110,110,110,110,110,110,110,110,110
"GET /api/cart/add/anonymous-34544/R2D2/1",1,970,970,970,970,970,970,970,970,970
"GET /api/cart/add/anonymous-34545/HHGTTG/1",1,46,46,46,46,46,46,46,46,46
"GET /api/cart/add/anonymous-34545/RD-10/1",1,880,880,880,880,880,880,880,880,880
"GET /api/cart/add/anonymous-34546/HAL-1/1",1,200,200,200,200,200,200,200,200,200
"GET /api/cart/add/anonymous-34546/RD-10/1",1,55,55,55,55,55,55,55,55,55
"GET /api/cart/add/anonymous-34547/HAL-1/1",1,33,33,33,33,33,33,33,33,33
"GET /api/cart/add/anonymous-34547/K9/1",1,900,900,900,900,900,900,900,900,900
"GET /api/cart/add/anonymous-34548/C3P0/1",1,800,800,800,800,800,800,800,800,800
"GET /api/cart/add/anonymous-34548/HHGTTG/1",1,40,40,40,40,40,40,40,40,40
"GET /api/cart/add/anonymous-34549/HHGTTG/1",1,870,870,870,870,870,870,870,870,870
"GET /api/cart/add/anonymous-34549/R2D2/1",1,190,190,190,190,190,190,190,190,190
"GET /api/cart/add/anonymous-34550/C3P0/1",1,970,970,970,970,970,970,970,970,970
"GET /api/cart/add/anonymous-34550/RD-10/1",1,100,100,100,100,100,100,100,100,100
"GET /api/cart/add/anonymous-34551/RD-10/1",2,880,880,880,880,880,880,880,880,880
"GET /api/cart/add/anonymous-34552/R2D2/1",1,870,870,870,870,870,870,870,870,870
"GET /api/cart/add/anonymous-34552/RD-10/1",1,190,190,190,190,190,190,190,190,190
"GET /api/cart/add/anonymous-34553/HHGTTG/1",2,97,97,97,97,97,97,97,97,97
"GET /api/cart/add/anonymous-34554/EVE-1/1",1,880,880,880,880,880,880,880,880,880
"GET /api/cart/add/anonymous-34554/ROB-1/1",1,200,200,200,200,200,200,200,200,200
"GET /api/cart/add/anonymous-34555/RD-10/1",1,86,86,86,86,86,86,86,86,86
"GET /api/cart/add/anonymous-34555/STAN-1/1",1,870,870,870,870,870,870,870,870,870
"GET /api/cart/add/anonymous-34556/HHGTTG/1",1,57,57,57,57,57,57,57,57,57
"GET /api/cart/add/anonymous-34556/RD-10/1",1,190,190,190,190,190,190,190,190,190
"GET /api/cart/add/anonymous-34557/HHGTTG/1",1,62,62,62,62,62,62,62,62,62
"GET /api/cart/add/anonymous-34557/RD-10/1",1,220,220,220,220,220,220,220,220,220
"GET /api/cart/add/anonymous-34558/EVE-1/1",1,56,56,56,56,56,56,56,56,56
"GET /api/cart/add/anonymous-34558/STAN-1/1",1,210,210,210,210,210,210,210,210,210
"GET /api/cart/add/anonymous-34559/HHGTTG/1",1,910,910,910,910,910,910,910,910,910
"GET /api/cart/add/anonymous-34559/STAN-1/1",1,24,24,24,24,24,24,24,24,24
"GET /api/cart/add/anonymous-34560/C3P0/1",1,130,130,130,130,130,130,130,130,130
"GET /api/cart/add/anonymous-34560/HAL-1/1",1,860,860,860,860,860,860,860,860,860
"GET /api/cart/add/anonymous-34561/K9/1",1,57,57,57,57,57,57,57,57,57
"GET /api/cart/add/anonymous-34561/RD-10/1",1,160,160,160,160,160,160,160,160,160
"GET /api/cart/add/anonymous-34562/EVE-1/1",1,690,690,690,690,690,690,690,690,690
"GET /api/cart/add/anonymous-34562/STAN-1/1",1,44,44,44,44,44,44,44,44,44
"GET /api/cart/add/anonymous-34563/C3P0/1",1,990,990,990,990,990,990,990,990,990
"GET /api/cart/add/anonymous-34563/HHGTTG/1",1,54,54,54,54,54,54,54,54,54
"GET /api/cart/add/anonymous-34564/R2D2/1",1,750,750,750,750,750,750,750,750,750
"GET /api/cart/add/anonymous-34564/ROB-1/1",1,120,120,120,120,120,120,120,120,120
"GET /api/cart/add/anonymous-34565/EVE-1/1",1,24,24,24,24,24,24,24,24,24
"GET /api/cart/add/anonymous-34565/K9/1",1,190,190,190,190,190,190,190,190,190
"GET /api/cart/add/anonymous-34566/C3P0/1",1,48,48,48,48,48,48,48,48,48
"GET /api/cart/add/anonymous-34566/R2D2/1",1,98,98,98,98,98,98,98,98,98
"GET /api/cart/add/anonymous-34567/ROB-1/1",2,880,880,880,880,880,880,880,880,880
"GET /api/cart/add/anonymous-34568/EVE-1/1",1,45,45,45,45,45,45,45,45,45
"GET /api/cart/add/anonymous-34568/HHGTTG/1",1,150,150,150,150,150,150,150,150,150
"GET /api/cart/add/anonymous-34569/HAL-1/1",1,29,29,29,29,29,29,29,29,29
"GET /api/cart/add/anonymous-34569/STAN-1/1",1,190,190,190,190,190,190,190,190,190
"GET /api/cart/add/anonymous-34570/K9/1",1,150,150,150,150,150,150,150,150,150
"GET /api/cart/add/anonymous-34570/ROB-1/1",1,56,56,56,56,56,56,56,56,56
"GET /api/cart/add/anonymous-34571/STAN-1/1",2,860,860,860,860,860,860,860,860,860
"GET /api/cart/add/anonymous-34572/C3P0/1",2,110,110,110,110,110,110,110,110,110
"GET /api/cart/add/anonymous-34573/C3P0/1",1,130,130,130,130,130,130,130,130,130
"GET /api/cart/add/anonymous-34573/EVE-1/1",1,920,920,920,920,920,920,920,920,920
"GET /api/cart/add/anonymous-34574/C3P0/1",2,770,770,770,770,770,770,770,770,770
"GET /api/cart/add/anonymous-34575/EVE-1/1",1,140,140,140,140,140,140,140,140,140
"GET /api/cart/add/anonymous-34575/R2D2/1",1,920,920,920,920,920,920,920,920,920
"GET /api/cart/add/anonymous-34576/HHGTTG/1",1,130,130,130,130,130,130,130,130,130
"GET /api/cart/add/anonymous-34576/RD-10/1",1,920,920,920,920,920,920,920,920,920
"GET /api/cart/add/anonymous-34577/C3P0/1",1,96,96,96,96,96,96,96,96,96
"GET /api/cart/add/anonymous-34577/RD-10/1",1,22,22,22,22,22,22,22,22,22
"GET /api/cart/add/anonymous-34578/HHGTTG/1",1,120,120,120,120,120,120,120,120,120
"GET /api/cart/add/anonymous-34578/STAN-1/1",1,930,930,930,930,930,930,930,930,930
"GET /api/cart/add/anonymous-34579/ROB-1/1",2,870,870,870,870,870,870,870,870,870
"GET /api/cart/add/anonymous-34580/HHGTTG/1",1,73,73,73,73,73,73,73,73,73
"GET /api/cart/add/anonymous-34580/RD-10/1",1,240,240,240,240,240,240,240,240,240
"GET /api/cart/add/anonymous-34581/K9/1",1,66,66,66,66,66,66,66,66,66
"GET /api/cart/add/anonymous-34581/STAN-1/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34582/EVE-1/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34582/RD-10/1",1,830,830,830,830,830,830,830,830,830
"GET /api/cart/add/anonymous-34583/K9/1",1,45,45,45,45,45,45,45,45,45
"GET /api/cart/add/anonymous-34583/ROB-1/1",1,50,50,50,50,50,50,50,50,50
"GET /api/cart/add/anonymous-34584/RD-10/1",1,49,49,49,49,49,49,49,49,49
"GET /api/cart/add/anonymous-34584/STAN-1/1",1,40,40,40,40,40,40,40,40,40
"GET /api/cart/add/anonymous-34585/RD-10/1",1,100,100,100,100,100,100,100,100,100
"GET /api/cart/add/anonymous-34585/ROB-1/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34586/C3P0/1",2,140,140,140,140,140,140,140,140,140
"GET /api/cart/add/anonymous-34587/HHGTTG/1",1,940,940,940,940,940,940,940,940,940
"GET /api/cart/add/anonymous-34587/STAN-1/1",1,99,99,99,99,99,99,99,99,99
"GET /api/cart/add/anonymous-34588/K9/1",1,36,36,36,36,36,36,36,36,36
"GET /api/cart/add/anonymous-34588/R2D2/1",1,830,830,830,830,830,830,830,830,830
"GET /api/cart/add/anonymous-34589/EVE-1/1",1,81,81,81,81,81,81,81,81,81
"GET /api/cart/add/anonymous-34589/K9/1",1,32,32,32,32,32,32,32,32,32
"GET /api/cart/add/anonymous-34590/K9/1",1,88,88,88,88,88,88,88,88,88
"GET /api/cart/add/anonymous-34590/RD-10/1",1,120,120,120,120,120,120,120,120,120
"GET /api/cart/add/anonymous-34591/HAL-1/1",1,740,740,740,740,740,740,740,740,740
"GET /api/cart/add/anonymous-34591/R2D2/1",1,110,110,110,110,110,110,110,110,110
"GET /api/cart/add/anonymous-34592/HAL-1/1",1,97,97,97,97,97,97,97,97,97
"GET /api/cart/add/anonymous-34592/K9/1",1,760,760,760,760,760,760,760,760,760
"GET /api/cart/add/anonymous-34593/RD-10/1",1,67,67,67,67,67,67,67,67,67
"GET /api/cart/add/anonymous-34593/STAN-1/1",1,780,780,780,780,780,780,780,780,780
"GET /api/cart/add/anonymous-34594/ROB-1/1",1,38,38,38,38,38,38,38,38,38
"GET /api/cart/add/anonymous-34594/STAN-1/1",1,65,65,65,65,65,65,65,65,65
"GET /api/cart/add/anonymous-34595/HHGTTG/1",1,60,60,60,60,60,60,60,60,60
"GET /api/cart/add/anonymous-34595/STAN-1/1",1,750,750,750,750,750,750,750,750,750
"GET /api/cart/add/anonymous-34596/HAL-1/1",1,39,39,39,39,39,39,39,39,39
"GET /api/cart/add/anonymous-34596/K9/1",1,760,760,760,760,760,760,760,760,760
"GET /api/cart/add/anonymous-34597/EVE-1/1",1,760,760,760,760,760,760,760,760,760
"GET /api/cart/add/anonymous-34597/K9/1",1,38,38,38,38,38,38,38,38,38
"GET /api/cart/add/anonymous-34598/HAL-1/1",1,49,49,49,49,49,49,49,49,49
"GET /api/cart/add/anonymous-34598/K9/1",1,760,760,760,760,760,760,760,760,760
"GET /api/cart/add/anonymous-34599/R2D2/1",2,27,27,27,27,27,27,27,27,27
"GET /api/cart/add/anonymous-34600/HAL-1/1",1,670,670,670,670,670,670,670,670,670
"GET /api/cart/add/anonymous-34600/RD-10/1",1,20,20,20,20,20,20,20,20,20
"GET /api/cart/add/anonymous-34601/C3P0/1",1,700,700,700,700,700,700,700,700,700
"GET /api/cart/add/anonymous-34601/HAL-1/1",1,140,140,140,140,140,140,140,140,140
"GET /api/cart/add/anonymous-34602/HHGTTG/1",1,700,700,700,700,700,700,700,700,700
"GET /api/cart/add/anonymous-34602/STAN-1/1",1,140,140,140,140,140,140,140,140,140
"GET /api/cart/add/anonymous-34603/EVE-1/1",1,24,24,24,24,24,24,24,24,24
"GET /api/cart/add/anonymous-34603/ROB-1/1",1,60,60,60,60,60,60,60,60,60
"GET /api/cart/add/anonymous-34604/HAL-1/1",1,24,24,24,24,24,24,24,24,24
"GET /api/cart/add/anonymous-34604/R2D2/1",1,590,590,590,590,590,590,590,590,590
"GET /api/cart/add/anonymous-34605/R2D2/1",1,25,25,25,25,25,25,25,25,25
"GET /api/cart/add/anonymous-34605/STAN-1/1",1,580,580,580,580,580,580,580,580,580
"GET /api/cart/add/anonymous-34606/EVE-1/1",1,97,97,97,97,97,97,97,97,97
"GET /api/cart/add/anonymous-34606/HAL-1/1",1,110,110,110,110,110,110,110,110,110
"GET /api/cart/add/anonymous-34607/ROB-1/1",1,63,63,63,63,63,63,63,63,63
"GET /api/cart/add/anonymous-34607/STAN-1/1",1,26,26,26,26,26,26,26,26,26
"GET /api/cart/add/anonymous-34608/HAL-1/1",2,550,550,550,550,550,550,550,550,550
"GET /api/cart/add/anonymous-34609/K9/1",1,530,530,530,530,530,530,530,530,530
"GET /api/cart/add/anonymous-34609/R2D2/1",1,84,84,84,84,84,84,84,84,84
"GET /api/cart/add/anonymous-34610/C3P0/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34610/HAL-1/1",1,61,61,61,61,61,61,61,61,61
"GET /api/cart/add/anonymous-34611/EVE-1/1",1,25,25,25,25,25,25,25,25,25
"GET /api/cart/add/anonymous-34611/RD-10/1",1,32,32,32,32,32,32,32,32,32
"GET /api/cart/add/anonymous-34612/K9/1",1,26,26,26,26,26,26,26,26,26
"GET /api/cart/add/anonymous-34612/STAN-1/1",1,46,46,46,46,46,46,46,46,46
"GET /api/cart/add/anonymous-34613/HAL-1/1",1,24,24,24,24,24,24,24,24,24
"GET /api/cart/add/anonymous-34613/RD-10/1",1,400,400,400,400,400,400,400,400,400
"GET /api/cart/add/anonymous-34614/RD-10/1",1,20,20,20,20,20,20,20,20,20
"GET /api/cart/add/anonymous-34614/STAN-1/1",1,120,120,120,120,120,120,120,120,120
"GET /api/cart/add/anonymous-34615/K9/1",1,380,380,380,380,380,380,380,380,380
"GET /api/cart/add/anonymous-34615/STAN-1/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34616/HHGTTG/1",1,21,21,21,21,21,21,21,21,21
"GET /api/cart/add/anonymous-34616/RD-10/1",1,44,44,44,44,44,44,44,44,44
"GET /api/cart/add/anonymous-34617/K9/1",1,51,51,51,51,51,51,51,51,51
"GET /api/cart/add/anonymous-34617/R2D2/1",1,320,320,320,320,320,320,320,320,320
"GET /api/cart/add/anonymous-34618/C3P0/1",1,62,62,62,62,62,62,62,62,62
"GET /api/cart/add/anonymous-34618/RD-10/1",1,65,65,65,65,65,65,65,65,65
"GET /api/cart/add/anonymous-34619/EVE-1/1",1,190,190,190,190,190,190,190,190,190
"GET /api/cart/add/anonymous-34619/RD-10/1",1,260,260,260,260,260,260,260,260,260
"GET /api/cart/add/anonymous-34620/EVE-1/1",1,220,220,220,220,220,220,220,220,220
"GET /api/cart/add/anonymous-34620/R2D2/1",1,81,81,81,81,81,81,81,81,81
"GET /api/cart/add/anonymous-34621/K9/1",1,62,62,62,62,62,62,62,62,62
"GET /api/cart/add/anonymous-34621/RD-10/1",1,54,54,54,54,54,54,54,54,54
"GET /api/cart/add/anonymous-34622/HAL-1/1",1,68,68,68,68,68,68,68,68,68
"GET /api/cart/add/anonymous-34622/K9/1",1,110,110,110,110,110,110,110,110,110
"GET /api/cart/add/anonymous-34623/HHGTTG/1",1,160,160,160,160,160,160,160,160,160
"GET /api/cart/add/anonymous-34623/ROB-1/1",1,25,25,25,25,25,25,25,25,25
"GET /api/cart/add/anonymous-34624/HHGTTG/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34624/RD-10/1",1,23,23,23,23,23,23,23,23,23
"GET /api/cart/add/anonymous-34625/HAL-1/1",1,27,27,27,27,27,27,27,27,27
"GET /api/cart/add/anonymous-34625/K9/1",1,22,22,22,22,22,22,22,22,22
